DATAFLOW,FREQ: Frequency,GEO: Geographical Region,AGE: Age Group,SEX: Sex,TIME_PERIOD: Time Period,OBS_VALUE,CONF_STATUS: Confidentiality Status,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y25T29: 25 - 29 years,F: Females,2021,1206,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y25T29: 25 - 29 years,F: Females,2022,1242,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y25T29: 25 - 29 years,F: Females,2023,1296,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y45T49: 45 - 49 years,M: Males,2018,1117,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y45T49: 45 - 49 years,M: Males,2019,1260,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y45T49: 45 - 49 years,M: Males,2020,1303,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y45T49: 45 - 49 years,M: Males,2021,1362,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y45T49: 45 - 49 years,M: Males,2022,1388,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y45T49: 45 - 49 years,M: Males,2023,1401,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y65T69: 65 - 69 years,T: Total,2018,2401,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y65T69: 65 - 69 years,T: Total,2019,2434,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y65T69: 65 - 69 years,T: Total,2020,2425,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y65T69: 65 - 69 years,T: Total,2021,2571,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y65T69: 65 - 69 years,T: Total,2022,2623,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y65T69: 65 - 69 years,T: Total,2023,2718,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y0T4: 0 - 4 years,F: Females,2018,10916,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y0T4: 0 - 4 years,F: Females,2019,11121,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y0T4: 0 - 4 years,F: Females,2020,10955,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y0T4: 0 - 4 years,F: Females,2021,10757,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y0T4: 0 - 4 years,F: Females,2022,10907,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y0T4: 0 - 4 years,F: Females,2023,10894,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,T: Total,2018,22552,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,T: Total,2019,22934,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,T: Total,2020,23083,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,T: Total,2021,23032,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,T: Total,2022,23281,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,T: Total,2023,23766,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y40T44: 40 - 44 years,M: Males,2018,19072,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y40T44: 40 - 44 years,M: Males,2019,20863,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y40T44: 40 - 44 years,M: Males,2020,21387,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y40T44: 40 - 44 years,M: Males,2021,21835,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y40T44: 40 - 44 years,M: Males,2022,23534,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y40T44: 40 - 44 years,M: Males,2023,25115,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y75T79: 75 - 79 years,F: Females,2018,7762,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y75T79: 75 - 79 years,F: Females,2019,8690,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y75T79: 75 - 79 years,F: Females,2020,9604,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y75T79: 75 - 79 years,F: Females,2021,10814,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y75T79: 75 - 79 years,F: Females,2022,12308,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y75T79: 75 - 79 years,F: Females,2023,13152,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y80T84: 80 - 84 years,T: Total,2018,11354,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y80T84: 80 - 84 years,T: Total,2019,11670,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y80T84: 80 - 84 years,T: Total,2020,11570,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y80T84: 80 - 84 years,T: Total,2021,11193,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y80T84: 80 - 84 years,T: Total,2022,10769,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y80T84: 80 - 84 years,T: Total,2023,11261,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,_T: Total,T: Total,2018,492968,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,_T: Total,T: Total,2019,514855,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,_T: Total,T: Total,2020,516125,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,_T: Total,T: Total,2021,520174,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,_T: Total,T: Total,2022,542051,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,_T: Total,T: Total,2023,563443,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,F: Females,2018,10916,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,F: Females,2019,11121,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,F: Females,2020,10955,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,F: Females,2021,10757,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,F: Females,2022,10907,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,F: Females,2023,10894,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y25T29: 25 - 29 years,M: Males,2018,22098,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y25T29: 25 - 29 years,M: Males,2019,24317,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y25T29: 25 - 29 years,M: Males,2020,23993,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y25T29: 25 - 29 years,M: Males,2021,23957,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y25T29: 25 - 29 years,M: Males,2022,26800,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y25T29: 25 - 29 years,M: Males,2023,29844,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y45T49: 45 - 49 years,F: Females,2018,14650,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y45T49: 45 - 49 years,F: Females,2019,15590,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y45T49: 45 - 49 years,F: Females,2020,16122,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y45T49: 45 - 49 years,F: Females,2021,16638,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y45T49: 45 - 49 years,F: Females,2022,17341,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y45T49: 45 - 49 years,F: Females,2023,18032,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y65T69: 65 - 69 years,T: Total,2018,28438,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y65T69: 65 - 69 years,T: Total,2019,28269,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y65T69: 65 - 69 years,T: Total,2020,28051,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y65T69: 65 - 69 years,T: Total,2021,28484,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y65T69: 65 - 69 years,T: Total,2022,29115,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y65T69: 65 - 69 years,T: Total,2023,29578,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,_T: Total,T: Total,2018,492968,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,_T: Total,T: Total,2019,514855,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,_T: Total,T: Total,2020,516125,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,_T: Total,T: Total,2021,520174,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,_T: Total,T: Total,2022,542051,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,_T: Total,T: Total,2023,563443,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y30T34: 30 - 34 years,M: Males,2018,22784,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y30T34: 30 - 34 years,M: Males,2019,25398,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y30T34: 30 - 34 years,M: Males,2020,25704,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y30T34: 30 - 34 years,M: Males,2021,26336,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y30T34: 30 - 34 years,M: Males,2022,29453,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y30T34: 30 - 34 years,M: Males,2023,32258,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2018,39828,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2019,43196,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2020,44005,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2021,45014,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2022,48002,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2023,51886,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y55T59: 55 - 59 years,T: Total,2018,31159,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y55T59: 55 - 59 years,T: Total,2019,31097,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y55T59: 55 - 59 years,T: Total,2020,30196,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y55T59: 55 - 59 years,T: Total,2021,29353,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y55T59: 55 - 59 years,T: Total,2022,28686,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y55T59: 55 - 59 years,T: Total,2023,28682,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y70T74: 70 - 74 years,M: Males,2018,13275,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y70T74: 70 - 74 years,M: Males,2019,13417,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y70T74: 70 - 74 years,M: Males,2020,13609,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y70T74: 70 - 74 years,M: Males,2021,13449,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y70T74: 70 - 74 years,M: Males,2022,13253,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y70T74: 70 - 74 years,M: Males,2023,13022,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y_GE100: 100 years and over,F: Females,2018,40,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y_GE100: 100 years and over,F: Females,2019,56,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y_GE100: 100 years and over,F: Females,2020,55,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y_GE100: 100 years and over,F: Females,2021,52,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y_GE100: 100 years and over,F: Females,2022,51,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y_GE100: 100 years and over,F: Females,2023,59,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y0T4: 0 - 4 years,M: Males,2018,10957,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y0T4: 0 - 4 years,M: Males,2019,11074,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y0T4: 0 - 4 years,M: Males,2020,10930,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y0T4: 0 - 4 years,M: Males,2021,10722,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y0T4: 0 - 4 years,M: Males,2022,10809,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y0T4: 0 - 4 years,M: Males,2023,10706,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y20T24: 20 - 24 years,T: Total,2018,29018,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y20T24: 20 - 24 years,T: Total,2019,30010,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y20T24: 20 - 24 years,T: Total,2020,28470,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y20T24: 20 - 24 years,T: Total,2021,27251,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y20T24: 20 - 24 years,T: Total,2022,28499,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y20T24: 20 - 24 years,T: Total,2023,29695,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y75T79: 75 - 79 years,M: Males,2018,5737,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y75T79: 75 - 79 years,M: Males,2019,6685,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y75T79: 75 - 79 years,M: Males,2020,7489,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y75T79: 75 - 79 years,M: Males,2021,8600,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y75T79: 75 - 79 years,M: Males,2022,9725,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y75T79: 75 - 79 years,M: Males,2023,10568,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y85T89: 85 - 89 years,F: Females,2018,3708,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y85T89: 85 - 89 years,F: Females,2019,3815,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y85T89: 85 - 89 years,F: Females,2020,3941,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y85T89: 85 - 89 years,F: Females,2021,4032,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y85T89: 85 - 89 years,F: Females,2022,4120,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y85T89: 85 - 89 years,F: Females,2023,4227,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y_GE100: 100 years and over,T: Total,2018,41,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y_GE100: 100 years and over,T: Total,2019,57,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y_GE100: 100 years and over,T: Total,2020,55,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y_GE100: 100 years and over,T: Total,2021,56,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y_GE100: 100 years and over,T: Total,2022,52,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y_GE100: 100 years and over,T: Total,2023,59,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y10T14: 10 - 14 years,T: Total,2018,1577,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y10T14: 10 - 14 years,T: Total,2019,1609,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y10T14: 10 - 14 years,T: Total,2020,1608,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y10T14: 10 - 14 years,T: Total,2021,1677,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y10T14: 10 - 14 years,T: Total,2022,1755,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y10T14: 10 - 14 years,T: Total,2023,1763,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y_GE65: 65 years and over,M: Males,2018,3628,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y_GE65: 65 years and over,M: Males,2019,3817,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y_GE65: 65 years and over,M: Males,2020,3867,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y_GE65: 65 years and over,M: Males,2021,4078,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y_GE65: 65 years and over,M: Males,2022,4177,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y_GE65: 65 years and over,M: Males,2023,4317,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y85T89: 85 - 89 years,F: Females,2018,358,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y85T89: 85 - 89 years,F: Females,2019,369,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y85T89: 85 - 89 years,F: Females,2020,384,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y85T89: 85 - 89 years,F: Females,2021,386,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y85T89: 85 - 89 years,F: Females,2022,398,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y85T89: 85 - 89 years,F: Females,2023,413,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,F: Females,2018,10944,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,F: Females,2019,11021,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,F: Females,2020,11079,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,F: Females,2021,10995,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,F: Females,2022,11119,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,F: Females,2023,11419,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y10T14: 10 - 14 years,F: Females,2018,10309,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y10T14: 10 - 14 years,F: Females,2019,10606,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y10T14: 10 - 14 years,F: Females,2020,10666,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y10T14: 10 - 14 years,F: Females,2021,10927,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y10T14: 10 - 14 years,F: Females,2022,11272,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y10T14: 10 - 14 years,F: Females,2023,11285,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T64: 15 - 64 years,F: Females,2018,159460,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T64: 15 - 64 years,F: Females,2019,165120,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T64: 15 - 64 years,F: Females,2020,164412,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T64: 15 - 64 years,F: Females,2021,164417,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T64: 15 - 64 years,F: Females,2022,169877,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T64: 15 - 64 years,F: Females,2023,175743,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,_T: Total,F: Females,2018,240787,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,_T: Total,F: Females,2019,248296,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,_T: Total,F: Females,2020,248511,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,_T: Total,F: Females,2021,249705,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,_T: Total,F: Females,2022,257230,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,_T: Total,F: Females,2023,264697,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T14: 0 - 14 years,F: Females,2018,32169,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T14: 0 - 14 years,F: Females,2019,32748,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T14: 0 - 14 years,F: Females,2020,32700,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T14: 0 - 14 years,F: Females,2021,32679,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T14: 0 - 14 years,F: Females,2022,33298,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T14: 0 - 14 years,F: Females,2023,33598,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,T: Total,2018,22662,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,T: Total,2019,23023,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,T: Total,2020,22712,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,T: Total,2021,22241,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,T: Total,2022,22514,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,T: Total,2023,22423,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y5T9: 5 - 9 years,T: Total,2018,22552,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y5T9: 5 - 9 years,T: Total,2019,22934,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y5T9: 5 - 9 years,T: Total,2020,23083,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y5T9: 5 - 9 years,T: Total,2021,23032,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y5T9: 5 - 9 years,T: Total,2022,23281,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y5T9: 5 - 9 years,T: Total,2023,23766,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y60T64: 60 - 64 years,F: Females,2018,15187,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y60T64: 60 - 64 years,F: Females,2019,15471,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y60T64: 60 - 64 years,F: Females,2020,15617,,,
